
@InvestidorValor;2019-05-06 02:08;2;6;"Com qual frequência as empresas brasileiras listadas falam sobre digitalização de seus negócios? Belo estudo dos amigos da Brasil Capital: https://brasilcapital.com/wp-content/uploads/2019/04/Carta-BC_1T19.pdf #MGLU3 #KROT3 #NATU3 #ITUB4 #ITSA4 #SANB11 #BBAS3 #PCAR4 #LAME4 #VVAR3 #BBDC4 #GGBR4 #CIEL3 #RADL3 #MULT3 #LREN3";;;#MGLU3 #KROT3 #NATU3 #ITUB4 #ITSA4 #SANB11 #BBAS3 #PCAR4 #LAME4 #VVAR3 #BBDC4 #GGBR4 #CIEL3 #RADL3 #MULT3 #LREN3;"1125220877858217984";https://twitter.com/InvestidorValor/status/1125220877858217984
@tradersclubbr;2019-05-03 12:18;0;7;"$PCAR4: Conselho da Via Varejo tira 'pílula de veneno' de estatuto (Valor) https://www.valor.com.br/empresas/6236707/conselho-da-varejo-tira-pilula-de-veneno-de-estatuto";;;;"1124287143529074688";https://twitter.com/tradersclubbr/status/1124287143529074688
@WallFigueiredo;2019-04-28 18:52;0;0;"Rastreamento de #ações:MENSAL p/ MAI/19, Analise se romper: BBSE3 28,71 CSAN3 47,21 EVEN3 6,40 IVVB11 125,20 SPXI11 116,34 MAGG3 60,15 MRVE3 14,87 MULT3 24,20 PCAR4 99,55 QGEP3 17,02 STBP3 4,10 SMTO3 19,78 SMLS3 51,45 VIVT4 48,39 TIMP3 12,83 DISB34 551,38 WEGE3 19,46";;;#a;"1122574211673935873";https://twitter.com/WallFigueiredo/status/1122574211673935873
@WallFigueiredo;2019-04-28 18:40;0;0;"Rastreamento de #ações : SEMANAL p/ 29/04 a 03/05/19, Analise se romper: PCAR4 99,55 PSSA3 57,21 QUAL3 17,62 RADL3 69,11 SBSP3 46,86 SEER3 22,05 SMLS3 50,34 VIVT3 42,52 TOTS3 44,14 WIZS3 8,34";;;#a;"1122571398554296321";https://twitter.com/WallFigueiredo/status/1122571398554296321
@correari;2019-04-27 13:41;0;3;"Essa semana foi melhor AMAR3 do que PCAR4!";;;;"1122133670389854208";https://twitter.com/correari/status/1122133670389854208
@investe10;2019-04-24 22:16;0;1;"paodeacucar (PCAR4) divulgou alta de 12% nas vendas do 1tri2019 x 1tri2018! vendas do assaiatacadistaoficial 26% maiores https://www.instagram.com/p/Bwp5tYmBUv2/?utm_source=ig_twitter_share&amp;igshid=11r4ndqon93jg";;;;"1121176077827575809";https://twitter.com/investe10/status/1121176077827575809
@FilipeVillegas;2019-04-24 18:57;0;4;"Varejistas reportam resultados (1) Renner #LREN3, a Hering #HGTX3, a Hypera #HYPE3 e o Pão de Açúcar #PCAR4 vão divulgar os resultados financeiros do 1TRI19 nos próximos dias. Sobre @Lojas_Renner acreditamos que o resultado deverá vir forte, com a cia superando a concorrência.";;@Lojas_Renner;#LREN3 #HGTX3 #HYPE3 #PCAR4;"1121125905966018561";https://twitter.com/FilipeVillegas/status/1121125905966018561
@invistanecton;2019-04-22 17:18;0;3;"CALLDOGRAFISTAMárcio Barreto,CNPI-T: Sempreantesdeinvestirconfiraodisclaimer:http://bit.ly/2EmQMJx #call #ibovespa #ações #swingtrade #graficododia #mercado #trader #necton #marciogomes #Bolsa #investimentos #analisegrafica #corretora #rendavariavel #PCAR4 ";;;#call #ibovespa #a #swingtrade #graficododia #mercado #trader #necton #marciogomes #Bolsa #investimentos #analisegrafica #corretora #rendavariavel #PCAR4;"1120376274017488896";https://twitter.com/invistanecton/status/1120376274017488896
@investe10;2019-04-09 13:00;0;2;"A BR DISTRIBUIDORA (BRDT3) vai receber propostas para conveniências... interessados podem ser: Pão de Açúcar PCAR4 Carrefour CRFB3 FRANGOASSAD MEAL3 AMERICANAS LAME4 . . . . . . #vendas… https://www.instagram.com/p/BwCSHf1hjvY/?utm_source=ig_twitter_share&amp;igshid=1ultu9xti61qt";;;#vendas;"1115600248485830661";https://twitter.com/investe10/status/1115600248485830661
@tradersclubbr;2019-04-08 13:14;0;5;"$PCAR4: Aplicativos impulsionam vendas das varejistas do Grupo Pão de Açúcar, diz Estadão (Money Times) ";;;;"1115241629160484871";https://twitter.com/tradersclubbr/status/1115241629160484871
@heliofaret;2019-04-06 16:35;0;2;"Petrobras (PETR4) 25% Banco do Brasil (BBAS3) 25% O resto a gosto: Suzano (SUZB3) Braskem (BRKM5) Itaú Unibanco (ITUB4) Pão de Açúcar (PCAR4) IRB Brasil Resseguros (IRBR3) Rumo (RAIL3) B3 (B3SA3) Bradesco (BBDC4) JSL (JSLG3) Lojas Renner (LREN3)";;;;"1114567314530340865";https://twitter.com/heliofaret/status/1114567314530340865
@leiamoneytimes;2019-04-01 21:01;0;1;"#CRFB3 #PCAR4 Compre Carrefour e Pão de Açúcar na Bolsa, alerta Itaú BBA ";;;#CRFB3 #PCAR4;"1112822310371815424";https://twitter.com/leiamoneytimes/status/1112822310371815424
@leiamoneytimes;2019-03-18 19:31;0;2;"#PCAR4 Encha o carrinho com ações do Pão de Açúcar, orienta XP https://moneytimes.com.br/fast/encha-o-carrinho-com-acoes-do-pao-de-acucar-orienta-xp/";;;#PCAR4;"1107726141304041473";https://twitter.com/leiamoneytimes/status/1107726141304041473
@BrazilJournal;2019-03-06 23:38;1;9;"CPG WATCH: Na Amicci, o avanço do private label https://bit.ly/2Tn3jpC #PCAR4 $HKC";;;#PCAR4;"1103439711119527936";https://twitter.com/BrazilJournal/status/1103439711119527936
@tradersclubbr;2019-02-21 15:48;1;6;"$PCAR4: GPA vê cenário favorável em 2019; mira expansão do Assaí e conversão de supermercados (Reuters) ";;;;"1098610325677637632";https://twitter.com/tradersclubbr/status/1098610325677637632
@zehneckel;2019-02-19 23:59;6;8;"*Resultados Quarto Trimestre (4T18)* Telefônica Brasil (VIVT4). Via Varejo (VVAR3). WEG (WEGE3). Ultrapar (UGPA). CSN (CSNA3). GPA (PCAR4). Arezzo (ARZZ3). Antes da abertura Após o fechamento";;;;"1098009217129218049";https://twitter.com/zehneckel/status/1098009217129218049
@trocadopdg;2019-01-07 16:48;0;0;"#CarteiraSemanal Guide: #BRKM5 #CYRE3 #PCAR4 #RAIL3 #PETR4 #TPDG";;;#CarteiraSemanal #BRKM5 #CYRE3 #PCAR4 #RAIL3 #PETR4 #TPDG;"1082317954988032000";https://twitter.com/trocadopdg/status/1082317954988032000
@selusava;2019-01-07 16:21;0;0;"Volume PROJETADO para o final do pregão de hoje #SELUSAVA #PETR4 PETROBRAS PN -9,66% #GFSA3 GAFISA ON -22,54% #MRVE3 MRV ON -31,58% #GGBR4 GERDAU PN -34,87% #PCAR4 PÃO DE AÇUCAR CBD-40,49% #ITUB4 ITAÚ UNIBANCO-42,62% @SELUSAVA #LI";;@selusava;#SELUSAVA #PETR4 #GFSA3 #MRVE3 #GGBR4 #PCAR4 #ITUB4 #LI;"1082311352973250561";https://twitter.com/selusava/status/1082311352973250561
@selusava;2019-01-04 17:32;0;0;"Volume PROJETADO para o final do pregão de hoje #SELUSAVA #KROT3 KROTON ON -22,98% #BBDC4 BRADESCO PN -31,23% #PCAR4 PÃO DE AÇUCAR CBD-35,44% #MRVE3 MRV ON -40,31% #PDGR3 PDG REALT ON -46,44% #GFSA3 GAFISA ON -56,38% @SELUSAVA #LI";;@selusava;#SELUSAVA #KROT3 #BBDC4 #PCAR4 #MRVE3 #PDGR3 #GFSA3 #LI;"1081241885920894978";https://twitter.com/selusava/status/1081241885920894978
@sejabra;2019-01-03 20:32;1;1;"|RADAR DE MERCADO - 03.01.2018| Seguem os papéis que fecharam na sua máxima e mínima do dia e os papéis com as maiores e menores oscilações. #EMBR3 #ABEV3 #JBSS3 #ITSA4 #PCAR4 ";;;#EMBR3 #ABEV3 #JBSS3 #ITSA4 #PCAR4;"1080924761553862656";https://twitter.com/sejabra/status/1080924761553862656
@selusava;2019-01-02 13:38;0;0;"lume PROJETADO para o final do pregão de hoje #SELUSAVA #BBAS3 BANCO DO BRASIL ON-55,85% #EVEN3 EVEN ON -57,30% #PCAR4 PÃO DE AÇUCAR CBD-61,99% #B3SA3 B3 -69,07% #GFSA3 GAFISA ON -88,20% @SELUSAVA #LI";;@selusava;#SELUSAVA #BBAS3 #EVEN3 #PCAR4 #B3SA3 #GFSA3 #LI;"1080458204503523328";https://twitter.com/selusava/status/1080458204503523328
