
@natocristi;2019-09-09 13:30;0;0;"Bradesco (BBDC4) estimates that the basic interest rate of the Brazilian economy, the Selic, could close 2019 at 4.75% https://roschel.blogspot.com/2019/09/bradesco-bbdc4-estimates-that-basic.html?spref=tw";;;;"1171053212016816130";https://twitter.com/natocristi/status/1171053212016816130
@ViaVara_;2019-09-07 03:27;1;31;"Thanks @cafecomferri por BBDC4 ";;@cafecomferri;;"1170176821641535488";https://twitter.com/ViaVara_/status/1170176821641535488
@DuctorMarcus;2019-07-25 21:56;1;3;"VENDIDO EM #BBDC4 – at Galeria Cidade das Artes";;;#BBDC4;"1154510639433441282";https://twitter.com/DuctorMarcus/status/1154510639433441282
@tbrito_88;2019-07-03 21:04;0;1;"BBDC4";;;;"1146525066609516545";https://twitter.com/tbrito_88/status/1146525066609516545
@bitcoinincoins;2019-06-20 02:14;0;0;"IBOV, WINQ19, WDON19, PETR4, VALE3, SAPR11, BBDC4 e ELET3 ";;;;"1141529737669439488";https://twitter.com/bitcoinincoins/status/1141529737669439488
@ResearchPool;2019-03-14 14:32;0;0;"$BBDC4 #Banco Bradesco S/A Pref. ... Banco Santander (Brasil) SA - Mergers Acquisitions (MA), Partnerships Alliances and Investments: Summary Marketline's Banco Santander (Brasil) SA Mergers &amp; Acquisitions (M&amp;A), Partnerships &amp; Alliances and Investments…";;;#Banco;"1106201328227741697";https://twitter.com/ResearchPool/status/1106201328227741697
@paulosaelias;2019-03-12 14:56;7;6;"Is @Bradesco $BBDC4 $BBD $BBDC3 $BBDO $BHCRX under investigation for corruption? #Brazil E aí @policiafederal @MPF_PGR @ReceitaFederal como ficou esse caso denunciado pelo renomadíssimo Jurista e Professor de Direito Penal Luiz Flávio Gomes?";;@Bradesco @policiafederal @MPF_PGR @ReceitaFederal;#Brazil;"1105482792337580032";https://twitter.com/paulosaelias/status/1105482792337580032
@tim0te0brit0;2019-03-07 11:37;0;1;"ITUB4 / BBDC4";;;;"1103620737196269568";https://twitter.com/tim0te0brit0/status/1103620737196269568
@msamis12;2019-01-31 19:28;0;0;"#bbdc4 IFR semanal em 81,07 ";;;#bbdc4;"1091055565365805058";https://twitter.com/msamis12/status/1091055565365805058
@mfbohm;2019-01-31 12:46;3;98;"Bradesco (BBDC4) soltou ótimo resultado. Papel reage bem. Foi o primeiro trimestre depois de muito tempo que Bradesco supera o Santander nos numeros. Briga vai ser boa em 2019.";;;;"1090954543179988992";https://twitter.com/mfbohm/status/1090954543179988992
@daltozo;2019-01-31 09:53;1;40;"Guidance do Bradesco (BBDC4) para 2019. Boas perspectivas, que deverão levar a rentabilidade do banco acima do patamar de 20%. ";;;;"1090910995579658241";https://twitter.com/daltozo/status/1090910995579658241
@zeroe100;2019-01-31 00:05;1;11;"complementa: "O primeiro caso depende de sorte. o segundo consiste em encontrar uma vantagem estatisticamente significativa que faça sentido, e então lucrar com a sua aplicação na prática".......vamos entender o que ele diz olhando um gráfico ? BBDC4 (Bradesco PN)..continua";;;;"1090763052767682565";https://twitter.com/zeroe100/status/1090763052767682565
@tradersclubbr;2019-01-30 17:27;3;10;"$BBDC4: Bradesco lidera empréstimos imobiliários em 2018, diz Abecip (Exame) ";;;;"1090662916108550149";https://twitter.com/tradersclubbr/status/1090662916108550149
@pedrostrader;2019-01-30 00:02;0;11;"$ITUB $BBD $BBAS3 $ITSA4 $CIEL3 $CIOXY $BBDC4 $ITUB4 ";;;;"1090399711171932162";https://twitter.com/pedrostrader/status/1090399711171932162
@mmahotstuff1;2019-01-26 02:24;0;0;"Banco Bradesco S.A. $BBDC4 Jumped 1.01% on Jan 25 https://www.mmahotstuff.com/2019/01/26/banco-bradesco-s-a-bbdc4-jumped-1-01-on-jan-25.html";;;;"1088986062368768000";https://twitter.com/mmahotstuff1/status/1088986062368768000
@Ass1704;2019-01-21 18:38;0;0;"Itsa4; Grendene; Bbse3; bbdc4";;;;"1087419295330680832";https://twitter.com/Ass1704/status/1087419295330680832
@tradersclubbr;2019-01-14 11:37;1;17;"$BBDC4: Bradesco muda alta cúpula e reduz número de vice-presidentes (Estado) ";;;;"1084776501181145088";https://twitter.com/tradersclubbr/status/1084776501181145088
@Carlos_Reis;2019-01-11 17:46;0;0;"$BBDC4 - BRADESCO (BBDC-N1) - Ata Reuniao do Conselho de Administracao - 02/01/19 http://br.advfn.com/noticias/BOV/2019/artigo/79038838?adw=1126416";;;;"1083782119174950912";https://twitter.com/Carlos_Reis/status/1083782119174950912
@linssanches;2019-01-11 15:32;0;0;"Itsa4, Ciel3, BBDC4 e Krot3";;;;"1083748566768762880";https://twitter.com/linssanches/status/1083748566768762880
